"NAM","DAT","PERIOD","ӘАОЖ(каталог бойынша)","LӘАОЖ(каталог бойынша)","ОЖА","LОЖА","VAL"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ЕСІЛ АУДАНЫ","0","қалалық жер","0","1 818"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ЕСІЛ АУДАНЫ","0","қалалық жер","0","1 746"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ЕСІЛ АУДАНЫ","0","қалалық жер","0","1 895"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ЕСІЛ АУДАНЫ","0","қалалық жер","0","1 569"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ЕСІЛ АУДАНЫ","0","қалалық жер","0","2 090"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ЕСІЛ АУДАНЫ","0","қалалық жер","0","3 310"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ЕСІЛ АУДАНЫ","0","қалалық жер","0","3 805"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ЕСІЛ АУДАНЫ","0","қалалық жер","0","3 115"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ЕСІЛ АУДАНЫ","0","қалалық жер","0","3 350"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","САРЫАРҚА АУДАНЫ","0","Барлығы","0","3 363"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","САРЫАРҚА АУДАНЫ","0","Барлығы","0","3 897"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","САРЫАРҚА АУДАНЫ","0","Барлығы","0","3 081"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","САРЫАРҚА АУДАНЫ","0","Барлығы","0","3 950"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","САРЫАРҚА АУДАНЫ","0","Барлығы","0","3 887"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","САРЫАРҚА АУДАНЫ","0","Барлығы","0","3 430"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","САРЫАРҚА АУДАНЫ","0","Барлығы","0","4 319"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","САРЫАРҚА АУДАНЫ","0","Барлығы","0","4 673"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","САРЫАРҚА АУДАНЫ","0","Барлығы","0","4 880"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","САРЫАРҚА АУДАНЫ","0","Барлығы","0","4 129"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","САРЫАРҚА АУДАНЫ","0","Барлығы","0","4 035"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","САРЫАРҚА АУДАНЫ","0","Барлығы","0","2 579"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","САРЫАРҚА АУДАНЫ","0","Барлығы","0","2 981"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","САРЫАРҚА АУДАНЫ","0","Барлығы","0","2 833"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","САРЫАРҚА АУДАНЫ","0","Барлығы","0","2 494"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","3 363"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","3 897"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","3 081"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","3 950"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","3 887"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","3 430"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","4 319"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","4 673"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","4 880"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","4 129"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","4 035"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","2 579"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","2 981"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","2 833"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","САРЫАРҚА АУДАНЫ","0","қалалық жер","0","2 494"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 047"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 063"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 059"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 168"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 193"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 177"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 751"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 801"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 978"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 480"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 356"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","1 472"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","2 052"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","1 862"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","АЛМАЛЫ АУДАНЫ","0","Барлығы","0","1 381"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 047"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 063"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 059"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 168"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 193"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 177"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 751"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 801"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 978"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 480"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 356"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","1 472"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","2 052"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","1 862"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","АЛМАЛЫ АУДАНЫ","0","қалалық жер","0","1 381"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","АЛАТАУ АУДАНЫ","0","Барлығы","0","2 228"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","АЛАТАУ АУДАНЫ","0","Барлығы","0","2 070"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АЛАТАУ АУДАНЫ","0","Барлығы","0","1 142"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","АЛАТАУ АУДАНЫ","0","Барлығы","0","2 120"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","АЛАТАУ АУДАНЫ","0","Барлығы","0","118"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","АЛАТАУ АУДАНЫ","0","Барлығы","0","2 073"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","АЛАТАУ АУДАНЫ","0","Барлығы","0","1 543"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","АЛАТАУ АУДАНЫ","0","Барлығы","0","1 979"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АЛАТАУ АУДАНЫ","0","Барлығы","0","1 369"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","АЛАТАУ АУДАНЫ","0","Барлығы","0","2 084"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","АЛАТАУ АУДАНЫ","0","Барлығы","0","2 429"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","АЛАТАУ АУДАНЫ","0","Барлығы","0","2 597"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","АЛАТАУ АУДАНЫ","0","Барлығы","0","2 029"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","АЛАТАУ АУДАНЫ","0","Барлығы","0","2 209"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","АЛАТАУ АУДАНЫ","0","қалалық жер","0","2 228"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","АЛАТАУ АУДАНЫ","0","қалалық жер","0","2 070"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АЛАТАУ АУДАНЫ","0","қалалық жер","0","1 142"
